race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,16,RENZiwei,8601,CHN,40.032,Q,
0,2,3,,10,ShaolinSandorLIU,7928,HUN,40.471,Q,
0,3,5,,21,NIKISHADenis,8396,KAZ,40.806,,
0,4,2,,82,SHULGINOVAlexander,8752,RUS,54.498,,
0,5,4,,124,BartoszKONOPKO,7169,POL,1:10.996,,
1,1,1,,6,WUDajing,7729,CHN,39.800WR,Q,
1,2,4,,58,HWANGDaeHeon,9115,KOR,40.861,Q,
1,3,2,,23,RobertsZVEJNIEKS,8490,LAT,40.904,,
1,4,5,,19,WATANABEKeita,7605,JPN,41.354,,
1,5,3,,41,NurbergenZHUMAGAZIYEV,7349,KAZ,notime,,
2,1,2,,3,SamuelGIRARD,8600,CAN,40.477,Q,
2,2,3,,20,RyosukeSAKAZUME,7542,JPN,40.563,Q,
2,3,4,,9,HANTianyu,8388,CHN,1:14.891,,
2,4,1,,1,SEOYiRa,7940,KOR,1:17.779,,
3,1,1,,189,LIMHyoJun,9324,KOR,40.400,Q,
3,2,4,,17,BREEUWSMADaan,7218,NED,40.677,Q,
3,3,3,,18,HOOGERWERFDylan,8497,NED,41.007,,
3,4,5,,76,AZHGALIYEVAbzal,7685,KAZ,41.616,ADV,
3,PEN,2,,5,ShaoangLIU,8564,HUN,PEN,,
